//ID	Luck	Skill	X	Y	AdOpt.	Level	ON/OFF	Item Name		Cost	BuyWithZen	BuyWithCredits	BuyWithGoldCredits 	Dur	Refi	SkCount	Harmony	EquipLvl	DW/SM   DK/BK   FE/ME  MG/DM   DL/LE   S/BS	RF	GL
0
//Season 1+
4	-1	0	1	1	0	0	0	"Small Mana Potion"		10	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
5	-1	0	1	1	0	0	0	"Mana Potion"			20	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
6	-1	0	1	1	0	0	1	"Large Mana Potion"		30	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
7	-1	0	1	1	0	0	1	"Siege Potion"			30	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
8	-1	0	1	1	0	0	1	"Antidote"			10	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
9	-1	0	1	2	0	0	0	"Ale"				30	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
10	-1	0	1	2	0	0	0	"Town Portal Scroll"		30	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
11	-1	0	1	1	0	0	0	"Box of Luck"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
12	-1	0	1	1	0	0	0	"Heart"				0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
13	-1	0	1	1	0	0	1	"Jewel of Bless"		150	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
14	-1	0	1	1	0	0	1	"Jewel of Soul"			150	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
15	-1	0	1	1	0	0	0	"Zen"				0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
16	-1	0	1	1	0	0	1	"Jewel of Life"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
17	-1	0	1	1	0	0	0	"Devils Eye"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
18	-1	0	1	1	0	0	0	"Devils Key"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
19	-1	0	1	1	0	0	0	"Devils Invitation"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
20	-1	0	1	1	0	0	0	"Remedy of Love"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
21	-1	0	1	1	0	0	0	"Rena"				0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
22	-1	0	1	1	0	0	1	"Jewel of Creation"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
23	-1	0	1	1	0	0	0	"Scroll of the Emperor"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
24	-1	0	1	2	0	0	0	"Broken Sword"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
25	-1	0	1	1	0	0	0	"Tear of Elf"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
26	-1	0	1	1	0	0	0	"Soul Shard of Wizard"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
28	-1	0	1	1	0	0	0	"Lost Map"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
29	-1	0	1	1	0	0	0	"Symbol of Kundun"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
31	-1	0	1	1	0	0	1	"Jewel of Guardian"		75	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
//Season 2+
32	-1	0	1	1	0	0	0	"Pink Chocolate Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
33	-1	0	1	1	0	0	0	"Red Chocolate Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
34	-1	0	1	1	0	0	0	"Blue Chocolate Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
35	-1	0	1	1	0	0	0	"Small SD Potion"		50	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
36	-1	0	1	1	0	0	0	"SD Potion"			80	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
37	-1	0	1	1	0	0	1	"Large SD Potion"		100	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
38	-1	0	1	1	0	0	0	"Small Complex Potion"		20	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
39	-1	0	1	1	0	0	0	"Complex Potion"		40	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
40	-1	0	1	1	0	0	1	"Large Complex Potion"		160	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
41	-1	0	1	1	0	0	1	"Gemstone"			150	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
42	-1	0	1	1	0	0	1	"Jewel of Harmony"		150	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
43	-1	0	1	1	0	0	0	"Lower refining stone"		150	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
44	-1	0	1	1	0	0	1	"Higher refining stone"		150	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
45	-1	0	1	1	0	0	0	"Pumpkin of Luck"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
46	-1	0	1	2	0	0	0	"Jack Olantern Bleesings"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
47	-1	0	1	2	0	0	0	"Jack Olantern Wrath"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
48	-1	0	1	2	0	0	0	"Jack Olantern Cry"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
49	-1	0	1	1	0	0	0	"Jack Olantern Food"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
50	-1	0	1	1	0	0	0	"Jack Olantern Drink"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
51	-1	0	1	1	0	0	0	"Chistmas Star"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
52	-1	0	1	1	0	0	0	"GM Gift"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
53	-1	0	1	1	0	0	0	"Talisman of Luck"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
54	-1	0	1	1	0	0	1	"Chaos Card"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
55	-1	0	1	1	0	0	1	"Green Chaos Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
56	-1	0	1	1	0	0	1	"Red Chaos Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
57	-1	0	1	1	0	0	0	"Purple Chaos Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
58	-1	0	1	1	0	0	0	"Rare Item Ticket1"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
59	-1	0	1	1	0	0	0	"Rare Item Ticket2"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
60	-1	0	1	1	0	0	0	"Rare Item Ticket3"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
61	-1	0	1	1	0	0	0	"Rare Item Ticket4"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
62	-1	0	1	1	0	0	0	"Rare Item Ticket5"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
//Season 4+
63	-1	0	1	1	0	0	0	"Firecracker"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
64	-1	0	1	1	0	0	0	"Cursed Castle Water"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
65	-1	0	1	1	0	0	0	"Death-beam Knight Flame"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
66	-1	0	1	2	0	0	0	"Hell-Miner Horn"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
67	-1	0	1	2	0	0	0	"Dark Phoenix Feather"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
68	-1	0	1	2	0	0	0	"Abyssal Eye"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
70	-1	0	1	1	0	0	0	"Elite Healing Potion"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
71	-1	0	1	1	0	0	0	"Elite Mana Potion"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
72	-1	0	2	2	0	0	0	"Scroll of Quickness"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
73	-1	0	2	2	0	0	0	"Scroll of Defense"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
74	-1	0	2	2	0	0	0	"Scroll of Wrath"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
75	-1	0	2	2	0	0	0	"Scroll of Wizardry"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
76	-1	0	2	2	0	0	0	"Scroll of Health"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
77	-1	0	2	2	0	0	0	"Scroll of Mana"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
78	-1	0	1	1	0	0	0	"Elixir of Strength"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
79	-1	0	1	1	0	0	0	"Elixir of Agility"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
80	-1	0	1	1	0	0	0	"Elixir of Health"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
81	-1	0	1	1	0	0	0	"Elixir of Energy"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
82	-1	0	1	1	0	0	0	"Elixir of Control"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
83	-1	0	1	1	0	0	0	"Rare Item Ticket"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
84	-1	0	1	1	0	0	0	"Cherry Blossom Play-Box"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
85	-1	0	1	2	0	0	0	"Cherry Blossom Wine"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
86	-1	0	1	1	0	0	0	"Cherry Blossom Rice Cake"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
87	-1	0	1	1	0	0	0	"Cherry Blossom Flower Petal"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
88	-1	0	1	2	0	0	0	"White Cherry Blossom Branch"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
89	-1	0	1	2	0	0	0	"Red Cherry Blossom Branch"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
90	-1	0	1	2	0	0	0	"Golden Cherry Blossom Branch"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
91	-1	0	1	1	0	0	0	"Summoner Character Card"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
92	-1	0	1	1	0	0	1	"Chaos Card Gold"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
93	-1	0	1	1	0	0	1	"Chaos Card Rare"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
94	-1	0	1	1	0	0	0	"Medium Elite Healing Potion"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
95	-1	0	1	1	0	0	0	"Chaos Card  Mini"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
96	-1	0	1	1	0	0	0	"Talisman of Chaos Assembly"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
97	-1	0	2	2	0	0	0	"Scroll of Battle"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
98	-1	0	2	2	0	0	0	"Scroll of Strengthener"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
99	-1	0	1	1	0	0	0	"Christmas Firecracker"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
100	-1	0	1	1	0	0	0	"Lucky Coin"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
101	-1	0	1	1	0	0	0	"Suspicious Scrap of Paper"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
102	-1	0	1	1	0	0	0	"Gaions Order"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
103	-1	0	1	1	0	0	0	"First Secromicon Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
104	-1	0	1	1	0	0	0	"Second Secromicon Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
105	-1	0	1	1	0	0	0	"Third Secromicon Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
106	-1	0	1	1	0	0	0	"Fourth Secromicon Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
107	-1	0	1	1	0	0	0	"Fifth Secromicon Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
108	-1	0	1	1	0	0	0	"Sixth Secromicon Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
109	-1	0	1	1	0	0	0	"Complete Secromicon"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
110	-1	0	1	1	0	0	0	"Sign of Dimensions"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
111	-1	0	1	1	0	0	0	"Mirror of Dimensions"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
112	-1	0	1	1	0	0	0	"Silver Key"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
113	-1	0	1	1	0	0	0	"Gold Key"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
114	-1	0	1	1	0	0	0	"Master Skill Reset"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
115	-1	0	1	1	0	0	0	"Stat Adjustment"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
116	-1	0	1	1	0	0	0	"Character Relocation Service"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
117	-1	0	1	1	0	0	0	"Character Rename Service"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
118	-1	0	1	1	0	0	0	"Server Relocation Service"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
119	-1	0	1	1	0	0	0	"Premium Package"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
120	-1	0	1	1	0	0	0	"Goblin Gold Coin"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
121	-1	0	1	1	0	0	0	"Sealed Golden Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
122	-1	0	1	1	0	0	0	"Sealed Silver Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
123	-1	0	1	1	0	0	0	"Golden Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
124	-1	0	1	1	0	0	0	"Silver Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
125	-1	0	1	1	0	0	0	"Package Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
126	-1	0	1	1	0	0	0	"30-Day Pass"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
127	-1	0	1	1	0	0	0	"90-Day Pass"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
128	-1	0	1	1	0	0	0	"30-Day Pass - Points"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
129	-1	0	1	1	0	0	0	"90-Day Pass - Points"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
130	-1	0	1	1	0	0	0	"3-Hour Pass"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
131	-1	0	1	1	0	0	0	"5-Hour Pass"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
132	-1	0	1	1	0	0	0	"10-Hour Pass"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
133	-1	0	1	1	0	0	0	"Elite SD Potion"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
134	-1	0	1	1	0	0	0	"Package Box A"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
135	-1	0	1	1	0	0	0	"Package Box B"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
136	-1	0	1	1	0	0	0	"Package Box C"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
137	-1	0	1	1	0	0	0	"Package Box D"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
138	-1	0	1	1	0	0	0	"Package Box E"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
139	-1	0	1	1	0	0	0	"Package Box F"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
140	-1	0	1	1	0	0	0	"Scroll of Healing"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
141	-1	0	1	1	0	0	0	"Shining Jewelry Case"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
142	-1	0	1	1	0	0	0	"Elegant Jewelry Case"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
143	-1	0	1	1	0	0	0	"Steel Jewelry Case"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
144	-1	0	1	1	0	0	0	"Old Jewelry Case"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
//Season 6+
145	-1	0	1	1	0	0	0	"Rare Item Ticket 7"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
146	-1	0	1	1	0	0	0	"Rare Item Ticket 8"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
147	-1	0	1	1	0	0	0	"Rare Item Ticket 9"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
148	-1	0	1	1	0	0	0	"Rare Item Ticket 10"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
149	-1	0	1	1	0	0	0	"Rare Item Ticket 11"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
150	-1	0	1	1	0	0	0	"Rare Item Ticket 12"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
151	-1	0	1	1	0	0	0	"Lv. 1 Letter of Request"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
152	-1	0	1	1	0	0	0	"Lv. 1 Completion Certificate"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
153	-1	0	1	1	0	0	0	"Stardust"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
154	-1	0	1	1	0	0	0	"Kalt Stone"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
155	-1	0	1	1	0	0	0	"Tantaloss Armor"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
156	-1	0	1	1	0	0	0	"Burnt Murderers Club"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
157	-1	0	1	1	0	0	0	"Green Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
158	-1	0	1	1	0	0	0	"Red Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
159	-1	0	1	1	0	0	0	"Purple Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
160	-1	0	1	1	0	0	0	"Jewel of Extension"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
161	-1	0	1	1	0	0	0	"Jewel of Elevation"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
162	-1	0	1	2	0	0	0	"Magic Backpack"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
163	-1	0	1	2	0	0	0	"Vault Expansion Certificate"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
//Season 8+
169	-1	0	1	1	0	0	0	"RageFighter Character Card"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1	
170	-1	0	1	2	0	0	0	"Lv. 2 letter of Request"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
171	-1	0	1	2	0	0	0	"Lv. 2 Completion Certificate"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
176	-1	0	1	1	0	0	0	"Death King's Bone"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
177	-1	0	1	1	0	0	0	"Hell Maine's Leather"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
178	-1	0	1	1	0	0	0	"Dark Phoenix Flame"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
179	-1	0	1	1	0	0	0	"Death Beam Knight Soul"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
180	-1	0	1	1	0	0	0	"Ice Walker's Mane"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
181	-1	0	1	1	0	0	0	"Mammoth's Bundle of Fur"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
182	-1	0	1	2	0	0	0	"Giant's Icicle"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
183	-1	0	1	1	0	0	0	"Coolutin's Poison"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
184	-1	0	1	1	0	0	0	"Iron Knight's Heart"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
185	-1	0	1	1	0	0	0	"Dark Mammoth's Horn"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
186	-1	0	1	2	0	0	0	"Dark Giant's Axe"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
187	-1	0	1	1	0	0	0	"Dark Coolutin's Blood"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
188	-1	0	1	4	0	0	0	"Dark Iron Knight's Sword"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
189	-1	0	1	1	0	0	0	"Elemental Talisman of Luck"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
190	-1	0	1	1	0	0	0	"Elemental Talisman of Chaos"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
191	-1	0	1	1	0	0	0	"Sonic Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
192	-1	0	1	1	0	0	0	"Cyclone Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
193	-1	0	1	1	0	0	0	"Blast Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
194	-1	0	1	1	0	0	0	"Magma Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
195	-1	0	1	1	0	0	0	"Horn Combination Note"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
196	-1	0	1	1	0	0	0	"Angelic Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
197	-1	0	1	1	0	0	0	"Devil Cross Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
198	-1	0	1	1	0	0	0	"Miracle Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
199	-1	0	1	1	0	0	0	"Spite Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
200	-1	0	1	1	0	0	0	"Asura Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
201	-1	0	1	1	0	0	0	"Thunder Combination Note"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
202	-1	0	1	1	0	0	0	"Soul Combination Note"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
209	-1	0	1	1	0	0	0	"Tradeable Seal"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
210	-1	0	1	1	0	0	0	"Summon Scroll (Lv1)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
211	-1	0	1	1	0	0	0	"Summon Scroll (Lv2)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
212	-1	0	1	1	0	0	0	"Summon Scroll (Lv3)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
213	-1	0	1	1	0	0	0	"Summon Scroll (Lv4)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
//Season 9+
215	-1	0	1	1	0	0	0	"Card Piece"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
216	-1	0	1	1	0	0	0	"Card Deck"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
217	-1	0	1	1	0	0	0	"Titan's Anger"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
218	-1	0	1	1	0	0	0	"Tantalose's Punishment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
219	-1	0	1	1	0	0	0	"Erohim's Nightmare"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
220	-1	0	1	1	0	0	0	"Hell Maine's Insanity"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
221	-1	0	1	1	0	0	0	"Kundun's Greed"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
222	-1	0	1	1	0	0	0	"Unique Accessory Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
223	-1	0	1	1	0	0	0	"Cursed Castle Water"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
224	-1	0	1	1	0	0	0	"Bless of Light (Greater)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
225	-1	0	1	1	0	0	0	"Scroll Master of Defense"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
226	-1	0	1	1	0	0	0	"Scroll Master of Wizardry"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
227	-1	0	1	1	0	0	0	"Scroll Master of Health"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
228	-1	0	1	1	0	0	0	"Scroll Master of Mana"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
229	-1	0	1	1	0	0	0	"Scroll Master of Wrath"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
230	-1	0	1	1	0	0	0	"Scroll Master of Recovery"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
231	-1	0	1	1	0	0	0	"Scroll Master of Battle"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
232	-1	0	1	1	0	0	0	"Scroll Master of Strenghener"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
233	-1	0	1	1	0	0	0	"Unique Weapon Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
234	-1	0	1	1	0	0	0	"Monster Summoning Scroll"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
235	-1	0	1	1	0	0	0	"Scroll of Swiftness Master"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
236	-1	0	1	1	0	0	0	"Reward Jar"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
237	-1	0	1	1	0	0	0	"Reward Jar"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
238	-1	0	1	1	0	0	0	"Reward Jar"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
239	-1	0	1	1	0	0	0	"Reward Jar"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
240	-1	0	1	1	0	0	0	"Reward Jar"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
241	-1	0	1	1	0	0	0	"Valuable Reward Jar"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
